name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
RA1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a
RA9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RA14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RB14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a
RC5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RC14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RO16	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY11	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY12	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY13	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY14	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY15	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RY16	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ1	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ2	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ3	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ4	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	bad	n/a
RZ5	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ6	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ7	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ8	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ9	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
RZ10	SEEG	µV	878	0.01	intracranial	n/a	2048	n/a	good	n/a
